date,stock_id,link,source,title,sentiment_score
2021-10-15 05:07:31,0050,https://money.udn.com/money/story/5618/5819050?from=edn_catenewest_story,經濟日報,聯準會升息步步進逼 法人：逢回布局0050、0055 - 經濟日報,0.6
2021-10-15 07:00:00,0050,https://money.udn.com/money/story/5618/5819050,經濟日報,聯準會升息步步進逼法人：逢回布局0050、0055 | 基金天地| 理財| 經濟日報 - 經濟日報,0.3
2021-10-15 07:00:00,0050,https://money.udn.com/money/story/5618/5819050,經濟日報,聯準會升息步步進逼法人：逢回布局0050、0055 | 基金天地| 理財 - 經濟日報,0.3
2021-10-15 07:00:00,0050,https://udn.com/news/story/7251/5819050,經濟日報,聯準會升息步步進逼 法人：逢回布局0050、0055 - 經濟日報,0.6
2021-10-16 17:50:11,0050,https://money.udn.com/money/story/5618/5822054,經濟日報,元大台灣50 盯籌碼動向| 基金天地| 理財| 經濟日報 - 經濟日報,0.2
2021-10-16 17:50:11,0050,https://money.udn.com/money/story/5618/5822054,經濟日報,元大台灣50 盯籌碼動向 - 經濟日報,0.0
2021-10-16 17:53:52,0050,https://money.udn.com/money/story/5618/5822054,經濟日報,元大台灣50 盯籌碼動向| 基金天地| 理財| 經濟日報 - 經濟日報,0.2
2021-10-16 17:53:52,0050,https://money.udn.com/money/story/5618/5822054,經濟日報,元大台灣50 盯籌碼動向 - 經濟日報,0.0
2021-10-17 07:00:00,0050,https://money.udn.com/money/story/5618/5822054,經濟日報,元大台灣50 盯籌碼動向 - 經濟日報,0.0
2021-10-17 07:00:00,0050,https://money.udn.com/money/story/5618/5822054,經濟日報,元大台灣50 盯籌碼動向| 基金天地| 理財| 經濟日報 - 經濟日報,0.2
2021-10-17 07:00:00,0050,https://money.udn.com/money/story/5618/5822054,經濟日報,元大台灣50 盯籌碼動向| 基金天地| 理財 - 經濟日報,0.0
2021-10-18 07:00:00,0050,https://tw.stock.yahoo.com/news/esg-etf%E6%8A%95%E8%B3%87%E6%8E%80%E7%86%B1%E6%BD%AE-%E3%80%8C%E9%80%99%E5%B9%BE%E6%AA%94%E3%80%8D%E8%A1%A8%E7%8F%BE%E8%B7%91%E8%B4%8F-0050-032823732.html,Yahoo奇摩股市,ESG ETF投資掀熱潮 「這幾檔」表現跑贏0050 - Yahoo奇摩股市,0.2
2021-10-19 00:16:02,0050,https://money.udn.com/money/story/121853/5825560,經濟日報,0050也會追高殺低？兩張表看懂為何華倫老師不存這一檔| 行家心法| 理財 - 經濟日報,0.0
