date,stock_id,link,source,title,sentiment_score
2023-06-07 01:34:33,0050,https://news.google.com/rss/articles/CBMiKWh0dHBzOi8vY3RlZS5jb20udHcvbmV3cy9mdW5kLzg3ODM0NC5odG1s0gEA?oc=5,工商時報,0050、006208差在哪？績效、管理費解析 - 工商時報,0.0
2023-06-07 07:00:00,0050,https://news.google.com/rss/articles/CBMimwJodHRwczovL3R3LnN0b2NrLnlhaG9vLmNvbS9uZXdzLyVFOCU4MSVCRCVFOSU4MCVCMiVFNyU5MCU4NiVFNiU4QSU5NS0wMDUwJUU0JUJBJThDJUU1JThEJTgxJUU2JUFEJUIyJUU0JUJBJTg2LSVFNSU4RiVCMCVFNyU4MSVBM2V0ZiVFNiU5NSU5OSVFNyU4OCVCNi0lRTUlODUlODMlRTUlQTQlQTclRTYlOEElOTUlRTQlQkYlQTElRTglOTElQTMlRTQlQkElOEIlRTklOTUlQjclRTUlOEElODklRTUlQUUlOTclRTglODElOTYlRTUlQjAlODglRTglQTglQUEtJUU0JUI4JThBLTAyMTcwMDY3Ny5odG1s0gGjAmh0dHBzOi8vdHcuc3RvY2sueWFob28uY29tL2FtcGh0bWwvbmV3cy8lRTglODElQkQlRTklODAlQjIlRTclOTAlODYlRTYlOEElOTUtMDA1MCVFNCVCQSU4QyVFNSU4RCU4MSVFNiVBRCVCMiVFNCVCQSU4Ni0lRTUlOEYlQjAlRTclODElQTNldGYlRTYlOTUlOTklRTclODglQjYtJUU1JTg1JTgzJUU1JUE0JUE3JUU2JThBJTk1JUU0JUJGJUExJUU4JTkxJUEzJUU0JUJBJThCJUU5JTk1JUI3JUU1JThBJTg5JUU1JUFFJTk3JUU4JTgxJTk2JUU1JUIwJTg4JUU4JUE4JUFBLSVFNCVCOCU4QS0wMjE3MDA2NzcuaHRtbA?oc=5,Yahoo奇摩股市,【聽進理投】0050二十歲了！台灣ETF教父、元大投信董事長劉宗聖專訪（上集） - Yahoo奇摩股市,0.0
2023-06-08 02:20:30,0050,https://news.google.com/rss/articles/CBMimwJodHRwczovL3R3LnN0b2NrLnlhaG9vLmNvbS9uZXdzLyVFOCU4MSVCRCVFOSU4MCVCMiVFNyU5MCU4NiVFNiU4QSU5NS0wMDUwJUU0JUJBJThDJUU1JThEJTgxJUU2JUFEJUIyJUU0JUJBJTg2LSVFNSU4RiVCMCVFNyU4MSVBM2V0ZiVFNiU5NSU5OSVFNyU4OCVCNi0lRTUlODUlODMlRTUlQTQlQTclRTYlOEElOTUlRTQlQkYlQTElRTglOTElQTMlRTQlQkElOEIlRTklOTUlQjclRTUlOEElODklRTUlQUUlOTclRTglODElOTYlRTUlQjAlODglRTglQTglQUEtJUU0JUI4JThBLTAyMTcwMDY3Ny5odG1s0gGjAmh0dHBzOi8vdHcuc3RvY2sueWFob28uY29tL2FtcGh0bWwvbmV3cy8lRTglODElQkQlRTklODAlQjIlRTclOTAlODYlRTYlOEElOTUtMDA1MCVFNCVCQSU4QyVFNSU4RCU4MSVFNiVBRCVCMiVFNCVCQSU4Ni0lRTUlOEYlQjAlRTclODElQTNldGYlRTYlOTUlOTklRTclODglQjYtJUU1JTg1JTgzJUU1JUE0JUE3JUU2JThBJTk1JUU0JUJGJUExJUU4JTkxJUEzJUU0JUJBJThCJUU5JTk1JUI3JUU1JThBJTg5JUU1JUFFJTk3JUU4JTgxJTk2JUU1JUIwJTg4JUU4JUE4JUFBLSVFNCVCOCU4QS0wMjE3MDA2NzcuaHRtbA?oc=5,Yahoo奇摩股市,【聽進理投】0050二十歲了！台灣ETF教父、元大投信董事長劉宗聖專訪（上集） - Yahoo奇摩股市,0.0
2023-06-08 02:22:16,0050,https://news.google.com/rss/articles/CBMimwJodHRwczovL3R3LnN0b2NrLnlhaG9vLmNvbS9uZXdzLyVFOCU4MSVCRCVFOSU4MCVCMiVFNyU5MCU4NiVFNiU4QSU5NS0wMDUwJUU0JUJBJThDJUU1JThEJTgxJUU2JUFEJUIyJUU0JUJBJTg2LSVFNSU4RiVCMCVFNyU4MSVBM2V0ZiVFNiU5NSU5OSVFNyU4OCVCNi0lRTUlODUlODMlRTUlQTQlQTclRTYlOEElOTUlRTQlQkYlQTElRTglOTElQTMlRTQlQkElOEIlRTklOTUlQjclRTUlOEElODklRTUlQUUlOTclRTglODElOTYlRTUlQjAlODglRTglQTglQUEtJUU0JUI4JThBLTAyMTcwMDY3Ny5odG1s0gGjAmh0dHBzOi8vdHcuc3RvY2sueWFob28uY29tL2FtcGh0bWwvbmV3cy8lRTglODElQkQlRTklODAlQjIlRTclOTAlODYlRTYlOEElOTUtMDA1MCVFNCVCQSU4QyVFNSU4RCU4MSVFNiVBRCVCMiVFNCVCQSU4Ni0lRTUlOEYlQjAlRTclODElQTNldGYlRTYlOTUlOTklRTclODglQjYtJUU1JTg1JTgzJUU1JUE0JUE3JUU2JThBJTk1JUU0JUJGJUExJUU4JTkxJUEzJUU0JUJBJThCJUU5JTk1JUI3JUU1JThBJTg5JUU1JUFFJTk3JUU4JTgxJTk2JUU1JUIwJTg4JUU4JUE4JUFBLSVFNCVCOCU4QS0wMjE3MDA2NzcuaHRtbA?oc=5,Yahoo奇摩股市,【聽進理投】0050二十歲了！台灣ETF教父、元大投信董事長劉宗聖專訪（上） - Yahoo奇摩股市,0.0
2023-06-10 07:00:00,0050,https://news.google.com/rss/articles/CBMiLmh0dHBzOi8vbW9uZXkudWRuLmNvbS9tb25leS9zdG9yeS81NjE4LzcyMjY3NTbSATJodHRwczovL21vbmV5LnVkbi5jb20vbW9uZXkvYW1wL3N0b3J5LzU2MTgvNzIyNjc1Ng?oc=5,經濟日報,元大台灣50 蓄勢上攻 - 經濟日報,0.3
2023-06-10 14:55:40,0050,https://news.google.com/rss/articles/CBMiLmh0dHBzOi8vbW9uZXkudWRuLmNvbS9tb25leS9zdG9yeS81NjE4LzcyMjY3NTbSATJodHRwczovL21vbmV5LnVkbi5jb20vbW9uZXkvYW1wL3N0b3J5LzU2MTgvNzIyNjc1Ng?oc=5,經濟日報,元大台灣50 蓄勢上攻 - 經濟日報,0.3
2023-06-11 04:52:47,0050,https://news.google.com/rss/articles/CBMiKWh0dHBzOi8vY3RlZS5jb20udHcvbmV3cy9mdW5kLzg4MDk0OS5odG1s0gEA?oc=5,工商時報,台股創高0050還能買？老手傳授唯一心法 - 工商時報,0.0
2023-06-11 07:00:00,0050,https://news.google.com/rss/articles/CBMiLWh0dHBzOi8vd3d3LmN0ZWUuY29tLnR3L25ld3MvZnVuZC84ODA5NDkuaHRtbNIBAA?oc=5,工商時報,台股創高0050還能買？老手傳授唯一心法 - 工商時報,0.0
2023-06-15 08:15:00,0050,https://news.google.com/rss/articles/CBMipAJodHRwczovL3R3LnN0b2NrLnlhaG9vLmNvbS9uZXdzLyVFOCU4MSVCRCVFOSU4MCVCMiVFNyU5MCU4NiVFNiU4QSU5NS0wMDUwJUU0JUJBJThDJUU1JThEJTgxJUU2JUFEJUIyJUU0JUJBJTg2LSVFNSU4RiVCMCVFNyU4MSVBM2V0ZiVFNiU5NSU5OSVFNyU4OCVCNi0lRTUlODUlODMlRTUlQTQlQTclRTYlOEElOTUlRTQlQkYlQTElRTglOTElQTMlRTQlQkElOEIlRTklOTUlQjclRTUlOEElODklRTUlQUUlOTclRTglODElOTYlRTUlQjAlODglRTglQTglQUEtJUU0JUI4JThCJUU5JTlCJTg2LTAwNTEwMDIzMi5odG1s0gGsAmh0dHBzOi8vdHcuc3RvY2sueWFob28uY29tL2FtcGh0bWwvbmV3cy8lRTglODElQkQlRTklODAlQjIlRTclOTAlODYlRTYlOEElOTUtMDA1MCVFNCVCQSU4QyVFNSU4RCU4MSVFNiVBRCVCMiVFNCVCQSU4Ni0lRTUlOEYlQjAlRTclODElQTNldGYlRTYlOTUlOTklRTclODglQjYtJUU1JTg1JTgzJUU1JUE0JUE3JUU2JThBJTk1JUU0JUJGJUExJUU4JTkxJUEzJUU0JUJBJThCJUU5JTk1JUI3JUU1JThBJTg5JUU1JUFFJTk3JUU4JTgxJTk2JUU1JUIwJTg4JUU4JUE4JUFBLSVFNCVCOCU4QiVFOSU5QiU4Ni0wMDUxMDAyMzIuaHRtbA?oc=5,Yahoo奇摩股市,【聽進理投】0050二十歲了！台灣ETF教父、元大投信董事長劉宗聖專訪（下集） - Yahoo奇摩股市,0.0
2023-06-15 08:42:53,0050,https://news.google.com/rss/articles/CBMipAJodHRwczovL3R3LnN0b2NrLnlhaG9vLmNvbS9uZXdzLyVFOCU4MSVCRCVFOSU4MCVCMiVFNyU5MCU4NiVFNiU4QSU5NS0wMDUwJUU0JUJBJThDJUU1JThEJTgxJUU2JUFEJUIyJUU0JUJBJTg2LSVFNSU4RiVCMCVFNyU4MSVBM2V0ZiVFNiU5NSU5OSVFNyU4OCVCNi0lRTUlODUlODMlRTUlQTQlQTclRTYlOEElOTUlRTQlQkYlQTElRTglOTElQTMlRTQlQkElOEIlRTklOTUlQjclRTUlOEElODklRTUlQUUlOTclRTglODElOTYlRTUlQjAlODglRTglQTglQUEtJUU0JUI4JThCJUU5JTlCJTg2LTAwNTEwMDIzMi5odG1s0gGsAmh0dHBzOi8vdHcuc3RvY2sueWFob28uY29tL2FtcGh0bWwvbmV3cy8lRTglODElQkQlRTklODAlQjIlRTclOTAlODYlRTYlOEElOTUtMDA1MCVFNCVCQSU4QyVFNSU4RCU4MSVFNiVBRCVCMiVFNCVCQSU4Ni0lRTUlOEYlQjAlRTclODElQTNldGYlRTYlOTUlOTklRTclODglQjYtJUU1JTg1JTgzJUU1JUE0JUE3JUU2JThBJTk1JUU0JUJGJUExJUU4JTkxJUEzJUU0JUJBJThCJUU5JTk1JUI3JUU1JThBJTg5JUU1JUFFJTk3JUU4JTgxJTk2JUU1JUIwJTg4JUU4JUE4JUFBLSVFNCVCOCU4QiVFOSU5QiU4Ni0wMDUxMDAyMzIuaHRtbA?oc=5,Yahoo奇摩股市,【聽進理投】0050二十歲了！台灣ETF教父、元大投信董事長劉宗聖專訪（下集） - Yahoo奇摩股市,0.0
